StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Slope,turkid,condid,Q_DataPolicyViolations
9/12/2025 21:40,9/12/2025 21:41,0,100,64,1,9/12/2025 21:41,R_1S6RoomSDfts0oj,anonymous,EN,-1,-1,-1,2,4,2,2,FC568F2D9B40404E8431EE0B02D663BB,0,NA
9/12/2025 21:41,9/12/2025 21:41,0,100,31,1,9/12/2025 21:41,R_5YYS6FcKe7FRwv7,anonymous,EN,-2,-2,-2,1,1,1,1,619C1DE380C64DC08BEEA5E3E1B5DA05,1,NA
9/12/2025 21:40,9/12/2025 21:41,0,100,60,1,9/12/2025 21:41,R_6wi56DBYhTba8u3,anonymous,EN,1,1,1,5,5,3,2,3C07AD5EA91D453AAFFA3FD5EA7F29A4,0,NA
9/12/2025 21:40,9/12/2025 21:41,0,100,65,1,9/12/2025 21:41,R_6eCzKMMeZ5QcRKX,anonymous,EN,1,2,1,4,4,2,1,17B78DBDD1364BE981C21F5A8363E0EB,0,NA
9/12/2025 21:40,9/12/2025 21:41,0,100,85,1,9/12/2025 21:41,R_3hDqSFmKxgxFhTC,anonymous,EN,-1,-2,-1,5,3,2,2,E2AAE76EB95F47B496A683F7896FE96A,0,NA
9/12/2025 21:38,9/12/2025 21:42,0,100,188,1,9/12/2025 21:42,R_5rUKBknNLZidT9V,anonymous,EN,1,2,1,2,4,5,2,809C476C92A04A67851DF9E52C91C204,1,NA
9/12/2025 21:40,9/12/2025 21:42,0,100,77,1,9/12/2025 21:42,R_5DyEhTgo8Ae9ddv,anonymous,EN,1,1,2,1,3,5,1,EEBEE33F685E4D04B4A9DAA9D76D7DC2,1,NA
9/12/2025 21:40,9/12/2025 21:42,0,100,66,1,9/12/2025 21:42,R_6Q93PfZ9m213pmx,anonymous,EN,-1,-1,1,4,4,2,2,28DD8527B33D4ADA9FD1E0F3BE4C3463,0,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,46,1,9/12/2025 21:42,R_1rAz6LRQUZmDGWR,anonymous,EN,1,2,1,3,3,2,1,6F7A7C36760D4127B5C6188429C267D9,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,27,1,9/12/2025 21:42,R_5wuiumXjTqBG0aB,anonymous,EN,-2,-2,-2,1,1,1,2,0E7E5B21DF7544188397958003572AC3,0,NA
9/12/2025 21:40,9/12/2025 21:42,0,100,76,1,9/12/2025 21:42,R_1DBbMzn1xUjFTJ7,anonymous,EN,2,1,1,4,4,3,2,E2FC50F88EE84CACB478957B2772C1ED,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,38,1,9/12/2025 21:42,R_1rZSXTVUGmswW6G,anonymous,EN,0,0,1,2,4,3,1,F6586134F687435A9064E1C721EBC99F,1,NA
9/12/2025 21:39,9/12/2025 21:42,0,100,152,1,9/12/2025 21:42,R_1rYZIHOlGR1Cp7I,anonymous,EN,1,1,-1,4,3,2,1,E01C9210356646AA9185414ECC61C26D,0,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,56,1,9/12/2025 21:42,R_6aXpJqQ2q5rrLvN,anonymous,EN,1,1,1,2,4,4,1,42789844776D4326AD915C5559D7F776,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,71,1,9/12/2025 21:42,R_6IFYhZ6gHlPJDJD,anonymous,EN,1,1,1,2,4,4,1,8DEA6617F99B49438DB23EDF868D80E1,0,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,70,1,9/12/2025 21:42,R_6SBUBot731Lir35,anonymous,EN,1,1,1,5,4,4,2,D752C7685F7C495E89B4B1EA4422EE6D,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,31,1,9/12/2025 21:42,R_6BwCcCj5QC0aceQ,anonymous,EN,2,2,2,5,5,5,2,B7BCC484B8354EA690EA40756B9A34C6,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,46,1,9/12/2025 21:42,R_7hG6wdcHiX9p9QA,anonymous,EN,-1,-1,-1,3,3,3,1,13AA4A7F419C4C999AF5377E6EDB7C6E,1,NA
9/12/2025 21:40,9/12/2025 21:42,0,100,138,1,9/12/2025 21:42,R_3E6A4FXh0FiZaV3,anonymous,EN,-1,-1,-2,2,4,3,1,29D0B8A97C2B44449DB8F3A27D485287,1,NA
9/12/2025 21:42,9/12/2025 21:42,0,100,26,1,9/12/2025 21:42,R_6nQ7ekeHvaWJu4s,anonymous,EN,1,1,1,4,3,4,1,8EF4D8DE818943E7BA305EA1CF63C089,1,NA
9/12/2025 21:41,9/12/2025 21:42,0,100,51,1,9/12/2025 21:42,R_6MFWVaLffYTtioN,anonymous,EN,-1,-1,-1,3,1,1,1,5F026F06CA5A4400B8DA7A0EFBAB72D5,1,NA
9/12/2025 21:42,9/12/2025 21:42,0,100,45,1,9/12/2025 21:42,R_1NZJ0AHHDbMCD9n,anonymous,EN,-1,1,-1,4,4,2,2,9727383E1C4C4211ACFF11573E283254,0,NA
9/12/2025 21:42,9/12/2025 21:42,0,100,47,1,9/12/2025 21:42,R_66tjlAx6dAzGFGx,anonymous,EN,1,1,1,2,4,4,1,A642B145D1B744B488FB2B11DBD89C9D,1,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,63,1,9/12/2025 21:43,R_6nTOBpYYPFTeDGy,anonymous,EN,-1,-1,-1,4,5,3,2,55932BB3515D41AB982F0BCEBC4261EC,0,NA
9/12/2025 21:41,9/12/2025 21:43,0,100,105,1,9/12/2025 21:43,R_7cqrB9UKWQjf1E5,anonymous,EN,1,1,1,3,4,5,2,F1F2488251E4446D9D79DF1E9BC2B3F4,0,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,30,1,9/12/2025 21:43,R_1DXO9DaNQfPQg6O,anonymous,EN,1,1,1,3,5,4,1,ED9A8849B97549E7B49FF01230BC550F,1,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,60,1,9/12/2025 21:43,R_3PSLggjlOXtmrM8,anonymous,EN,2,2,2,4,4,5,1,9495EA7224D1497AA9C08D2BFB46CC87,0,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,62,1,9/12/2025 21:43,R_34PE8StAyJiCtX3,anonymous,EN,0,0,0,4,4,2,1,68D3742DAADC4F7B941EBBE62BE3F527,1,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,42,1,9/12/2025 21:43,R_7lcph4N3ec4sZQB,anonymous,EN,1,1,1,1,4,4,1,92DB030D4C3D4663AC3752B4270D808B,1,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,84,1,9/12/2025 21:43,R_6roh80bEltAtkXh,anonymous,EN,1,2,1,5,4,2,1,231BD625B1704D03A63AA0AB0AC84ADC,0,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,43,1,9/12/2025 21:43,R_39MZzEFFVqKx98B,anonymous,EN,1,1,1,2,2,2,1,76B4C3F69B37417CABF3D8F6DB1D82EF,0,NA
9/12/2025 21:43,9/12/2025 21:43,0,100,38,1,9/12/2025 21:43,R_3GcCIKmjE9ggknz,anonymous,EN,-1,-1,-1,2,2,3,1,0616071B54B448B49AA23C6BB441282B,0,NA
9/12/2025 21:43,9/12/2025 21:43,0,100,37,1,9/12/2025 21:43,R_5PbYpU3koNcmdvK,anonymous,EN,-2,-2,-2,3,2,3,2,1013D53ACC8A4A2099E0C9A7734B84F8,0,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,59,1,9/12/2025 21:43,R_5UNbJpPrD7TmG7n,anonymous,EN,0,-1,-1,2,2,2,2,3C4425C7BF0D401DB736A8D78F581AD3,0,NA
9/12/2025 21:42,9/12/2025 21:43,0,100,84,1,9/12/2025 21:43,R_6qmTGt5I8Xi9gtv,anonymous,EN,-2,-2,-2,1,4,3,1,7A335C41F7094ACCB109D7088BB721E2,0,NA
9/12/2025 21:43,9/12/2025 21:43,0,100,43,1,9/12/2025 21:43,R_1mrpMvwtkmKTNyu,anonymous,EN,2,2,2,5,5,5,1,C5EA467FAB7F4CDEADEFADCADB131F09,1,NA
9/12/2025 21:42,9/12/2025 21:44,0,100,78,1,9/12/2025 21:44,R_5fCkGPQK1MB4jQZ,anonymous,EN,1,1,2,4,3,2,1,68B562F235304806B30C73C176B2399B,0,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,37,1,9/12/2025 21:44,R_60usnvjJPgu5ZWL,anonymous,EN,-1,0,0,1,3,3,2,1DB8F24720134D3D907C34B702DD656A,0,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,44,1,9/12/2025 21:44,R_3qfJJUdZQKiaV8m,anonymous,EN,1,1,1,5,5,1,1,1511B9CA5B0646E2AECE5A3E7D217C29,1,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,56,1,9/12/2025 21:44,R_1DG38l8eIqYy4GE,anonymous,EN,1,1,1,3,4,1,1,92944B3EB86A4422A06A06D4FB57D112,0,NA
9/12/2025 21:42,9/12/2025 21:44,0,100,106,1,9/12/2025 21:44,R_7taLyP23EvQvnks,anonymous,EN,-1,0,0,3,3,4,2,534F2B101F664EB2AB534067042C57AB,0,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,80,1,9/12/2025 21:44,R_6SseLSOGAm75Nu1,anonymous,EN,1,1,1,4,4,2,1,1559DD7678244AEA8CFDA9397C55CA2A,0,NA
9/12/2025 21:42,9/12/2025 21:44,0,100,90,1,9/12/2025 21:44,R_1eUrEzVQfHdghNb,anonymous,EN,1,1,1,2,2,4,1,8E9D7C803E554A97A657CDAD5D714B7B,1,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,72,1,9/12/2025 21:44,R_7xrQNjWUrmlWEed,anonymous,EN,1,1,1,4,4,3,1,5A33B776584B475DB145F0DEE5B16C44,1,NA
9/12/2025 21:42,9/12/2025 21:44,0,100,114,1,9/12/2025 21:44,R_5jGmnDOM63Mb6rD,anonymous,EN,1,1,1,2,5,2,1,AC7FD11EA4A54CE5AACCB32A699A5862,1,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,61,1,9/12/2025 21:44,R_7MbScidbVEO0VzH,anonymous,EN,1,1,1,4,2,3,1,D7CB90C4EFA042AB97E0FDEEAA205E65,1,NA
9/12/2025 21:43,9/12/2025 21:44,0,100,68,1,9/12/2025 21:44,R_1SGotx4JB9S2GWf,anonymous,EN,1,1,0,1,1,5,1,D612A00EB538480F9012212E0CC9C72F,1,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,35,1,9/12/2025 21:45,R_1rlLH7Ji1hUKSqZ,anonymous,EN,-1,-1,-1,3,3,2,2,635EC2A1964344FE93620483820E4305,0,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,45,1,9/12/2025 21:45,R_1jdpkym5XdBwGNk,anonymous,EN,1,1,1,4,4,3,2,1EABC0497D484815A1DE0EC77F5DAF32,0,NA
9/12/2025 21:42,9/12/2025 21:45,0,100,166,1,9/12/2025 21:45,R_11mHexrCZshoucP,anonymous,EN,1,2,1,5,4,4,1,A0FA21C143E1464D92F521CB27463A72,0,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,79,1,9/12/2025 21:45,R_7y8A9A49lo3W64w,anonymous,EN,2,2,2,5,5,5,1,F30EAF97691740249B85476C966FB7BD,0,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,78,1,9/12/2025 21:45,R_1H9bqUyMyGWl6y5,anonymous,EN,2,2,2,5,5,5,1,9631D94BFE0745079B20E87B3CEE4072,1,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,94,1,9/12/2025 21:45,R_1OjEGJyH9Vr9GOx,anonymous,EN,-1,-1,-2,4,3,4,2,FFC4B454D7694DBA8F627CAF97E748E3,0,NA
9/12/2025 21:41,9/12/2025 21:45,0,100,239,1,9/12/2025 21:45,R_5Lbs0V7R6vnkYrw,anonymous,EN,1,1,0,3,4,3,2,C7CA6638B70749B293C4BF68B6EF7109,0,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,38,1,9/12/2025 21:45,R_5WG9YynVKFTu3UH,anonymous,EN,-1,-1,-1,4,3,3,2,0C188561AD274D32B5D05A3DE63F1D30,0,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,42,1,9/12/2025 21:45,R_10zaxyJhF57kTEl,anonymous,EN,1,1,1,3,3,3,1,8282811F761745C3895809B34040AA3A,1,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,31,1,9/12/2025 21:45,R_5qaS89xnXLvSY8h,anonymous,EN,-1,-2,-1,4,2,2,1,6386C0D91F204E84905DA7A3D3B236E5,0,NA
9/12/2025 21:44,9/12/2025 21:45,0,100,63,1,9/12/2025 21:45,R_5IGU9L0sbmMj1xg,anonymous,EN,1,0,1,2,4,4,1,E9098861FBE84B67AF796D0E0A548941,0,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,39,1,9/12/2025 21:45,R_3HYAQxJfjKNreDf,anonymous,EN,-1,-1,-1,4,3,1,1,9B761B849D674C2D9B7824E232B95E8A,1,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,32,1,9/12/2025 21:45,R_7frzumawdIEP0Kx,anonymous,EN,-1,-1,-1,4,2,2,1,AF5338AE72204B2898AD2B09F9AC8812,1,NA
9/12/2025 21:45,9/12/2025 21:45,0,100,54,1,9/12/2025 21:45,R_51mT5PAhHTAnW6B,anonymous,EN,1,1,1,4,4,4,1,A2F22EC3EC5E4BD4922F8CBD7620A524,0,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,38,1,9/12/2025 21:46,R_5K0E9EjjM82tN5P,anonymous,EN,2,2,2,5,5,3,1,393CA5BE33C841CB9FEBC3BD7441A338,1,NA
9/12/2025 21:44,9/12/2025 21:46,0,100,82,1,9/12/2025 21:46,R_5lSW1Q6ZOm7piKt,anonymous,EN,1,1,1,5,4,5,1,355E4343A8D246D99655FDAC769AD74B,1,NA
9/12/2025 21:44,9/12/2025 21:46,0,100,80,1,9/12/2025 21:46,R_5HUgbzon6xp7EKq,anonymous,EN,2,2,2,5,5,5,2,29C42E6911FB402B9E0D7F667893E898,1,NA
9/12/2025 21:44,9/12/2025 21:46,0,100,71,1,9/12/2025 21:46,R_7k0kgMHE54la9fb,anonymous,EN,1,1,1,5,5,4,1,B0525260D0F8488D8D4695DD76FF64A8,0,NA
9/12/2025 21:43,9/12/2025 21:46,0,100,189,1,9/12/2025 21:46,R_5dfMjdEB53ikP9j,anonymous,EN,1,1,1,3,4,1,1,BE40A747DDDC4C159920E7D896B0C43B,1,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,41,1,9/12/2025 21:46,R_5HkqSmKgQ745vCu,anonymous,EN,1,1,1,3,4,4,2,6EDE52107D6749A480FEBCA166F8AD08,0,NA
9/12/2025 21:46,9/12/2025 21:46,0,100,9,1,9/12/2025 21:46,R_6lGEVc705kSQeSh,anonymous,EN,0,0,0,3,3,3,1,5933472DF22A4E678F3692088908BF95,0,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,62,1,9/12/2025 21:46,R_5chmD3wRhsuqGKQ,anonymous,EN,1,1,0,4,4,2,1,097FFC7B3577402D81204314EB7F750D,0,NA
9/12/2025 21:43,9/12/2025 21:46,0,100,151,1,9/12/2025 21:46,R_5LFCr5goaVox07O,anonymous,EN,1,1,1,4,1,4,1,CB90B0DF0ADF49B3A06248593DBE7360,0,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,66,1,9/12/2025 21:46,R_5r7mbG4sqGZzL8V,anonymous,EN,-1,-1,-1,4,3,4,1,EEC1B671FC4C4C4BBA59C4C618C1CEB0,0,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,52,1,9/12/2025 21:46,R_3YqT8h4qcY0JFfP,anonymous,EN,1,1,1,4,5,3,2,4C906ACB19764635A2683367A6374361,1,NA
9/12/2025 21:44,9/12/2025 21:46,0,100,156,1,9/12/2025 21:46,R_1R4W7Q7aX6481cG,anonymous,EN,-1,-1,-1,4,2,4,2,A654D5DCA6D64A8BB3BC0BD2A4C026DC,0,NA
9/12/2025 21:45,9/12/2025 21:46,0,100,72,1,9/12/2025 21:46,R_5mmyB8sdTwBu4YV,anonymous,EN,0,-1,-1,4,3,2,1,3D7D72CEA1F6413D961CE185176CE502,1,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,47,1,9/12/2025 21:47,R_1mTA57URGJMV2c9,anonymous,EN,1,1,1,3,2,2,1,FD559273D7D6486B98E0EDD389F3E2DC,0,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,46,1,9/12/2025 21:47,R_6uOUk69gSmUOn29,anonymous,EN,-1,-1,-1,3,3,2,1,71B5DA509362447F9E6DA988F9034B4E,0,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,61,1,9/12/2025 21:47,R_1jFN9vppuyD0Ijn,anonymous,EN,-1,0,1,4,4,4,2,1ABE35F1BCE44A618E26D84483B7C165,0,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,65,1,9/12/2025 21:47,R_3QnFV1Ytf0w39h7,anonymous,EN,1,1,1,2,3,2,1,0686681D58FD408386C9B48908F88CBE,1,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,38,1,9/12/2025 21:47,R_3IaRPXzBH0Mnsb1,anonymous,EN,2,2,2,5,5,3,1,B2BE3CC91CF44DBE8A61406D34E9CDC8,1,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,38,1,9/12/2025 21:47,R_6OkSZ6AVxN0bv1B,anonymous,EN,1,2,1,4,4,4,1,1532DED02F6C40FD888A4BE9CA3033FA,1,NA
9/12/2025 21:46,9/12/2025 21:47,0,100,49,1,9/12/2025 21:47,R_1aLVVgTGwWNWkT1,anonymous,EN,1,0,0,4,4,2,2,D8F75C14EAF24D879F6D31BBCCB9D69B,0,NA
9/12/2025 21:47,9/12/2025 21:47,0,100,32,1,9/12/2025 21:47,R_3LcBs1jXNTKVmLH,anonymous,EN,0,-1,-1,3,3,2,1,26D2C6FC66BC4D798F845DFA179B34D8,1,NA
9/12/2025 21:42,9/12/2025 21:47,0,100,309,1,9/12/2025 21:47,R_6pFPbZQ13gRicsL,anonymous,EN,1,1,1,2,4,4,1,D9BBE83C331247A9BDED98E705980BE1,1,NA
9/12/2025 21:46,9/12/2025 21:48,0,100,118,1,9/12/2025 21:48,R_33askcjigU3gE8N,anonymous,EN,2,2,2,5,5,5,1,30607DBDDE0544F7A0798D2473800F1E,1,NA
9/12/2025 21:47,9/12/2025 21:48,0,100,51,1,9/12/2025 21:48,R_5Pe2snO7KkoHC7J,anonymous,EN,0,-1,-1,4,2,4,1,931DC23029FA454B806FA0B7F7AC3BCF,1,NA
9/12/2025 21:47,9/12/2025 21:48,0,100,56,1,9/12/2025 21:48,R_6Lc2CLwP1NtjMMo,anonymous,EN,1,0,-1,4,4,3,1,F549A815D08C4FADBABB28A4AD1B861B,1,NA
9/12/2025 21:46,9/12/2025 21:48,0,100,135,1,9/12/2025 21:48,R_6QlrqP29p9qEntL,anonymous,EN,2,2,2,4,4,2,1,ED0140E0071A4ACBA4A821244ED622E8,1,NA
9/12/2025 21:48,9/12/2025 21:48,0,100,42,1,9/12/2025 21:48,R_7x4YdyDFv7T15Id,anonymous,EN,0,0,0,4,3,3,2,F5765B1A63BA4237AB4BCEC9C9B7A862,0,NA
9/12/2025 21:48,9/12/2025 21:48,0,100,21,1,9/12/2025 21:48,R_5Iw1QWSFZ1SgeMV,anonymous,EN,-1,-1,-1,2,3,3,1,4351BE12EDE34AC2840FE0FB9ACC97F2,0,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,29,1,9/12/2025 21:49,R_3ItlT6sx2cCyxBM,anonymous,EN,-2,-2,-2,3,2,4,1,68BD778BDC944F2E85246625A6EEBAAF,0,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,36,1,9/12/2025 21:49,R_5HvePUYnTLPfEAx,anonymous,EN,0,0,1,4,4,4,1,994D1CEA852B4DAABCCEFB20DA3899EF,1,NA
9/12/2025 21:45,9/12/2025 21:49,0,100,214,1,9/12/2025 21:49,R_6iPYdiukkDagAP5,anonymous,EN,1,2,-1,2,4,4,1,91F1505FEA324A42A61FB05854D318B5,1,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,42,1,9/12/2025 21:49,R_7hvudrdGozYhmmd,anonymous,EN,1,0,2,2,4,4,2,4E14A6278C814163ACAAD85973FD3121,1,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,56,1,9/12/2025 21:49,R_7EBhY9fQdpKNDPz,anonymous,EN,1,2,2,5,5,4,1,C889145A8BDC4522AB29E4F67C56E211,1,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,43,1,9/12/2025 21:49,R_3c7w9DHoZCJxfCB,anonymous,EN,1,1,1,4,3,4,2,0F07CDB90B904FB79C385106E46337DE,1,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,60,1,9/12/2025 21:49,R_6O6wClRYV3ukvz0,anonymous,EN,-2,-2,-2,3,4,3,1,3E9A4A2D381C45359172DE1BB0811084,0,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,68,1,9/12/2025 21:49,R_5q4tUxzrf8VPa93,anonymous,EN,1,1,1,4,4,4,1,3AA3523F472C49FE9E5BFD874854EB75,1,NA
9/12/2025 21:49,9/12/2025 21:49,0,100,38,1,9/12/2025 21:49,R_6iKgQAI9JoVivaA,anonymous,EN,0,1,1,3,4,4,1,83C8FE3EB9E3469D83535B896911162A,1,NA
9/12/2025 21:48,9/12/2025 21:49,0,100,46,1,9/12/2025 21:49,R_6S593K7EnjEHTd7,anonymous,EN,1,1,-1,2,4,2,1,3419F60060514200BBDF9BDD310B8D77,1,NA
9/12/2025 21:47,9/12/2025 21:49,0,100,114,1,9/12/2025 21:49,R_7D7ehmqaEyXk6X6,anonymous,EN,2,1,1,5,5,3,1,F8275F861BD5499B8D2CC40B4E068353,0,NA
9/12/2025 21:46,9/12/2025 21:50,0,100,197,1,9/12/2025 21:50,R_3mrRHsXQ8dH02yC,anonymous,EN,2,2,2,3,3,5,1,AC2D28BBA5624FCF9843416ECC57DFB9,1,NA
9/12/2025 21:48,9/12/2025 21:50,0,100,129,1,9/12/2025 21:50,R_6WVyXPg6qPale8W,anonymous,EN,1,2,1,5,4,4,1,C2F7CB3D260348C983BB145353F62FF2,1,NA
9/12/2025 21:49,9/12/2025 21:50,0,100,55,1,9/12/2025 21:50,R_1fBPUajiA319Kji,anonymous,EN,1,1,1,2,4,4,2,D1DB52035DA44D2299EF920A5BE63D37,0,NA
9/12/2025 21:49,9/12/2025 21:50,0,100,86,1,9/12/2025 21:50,R_6LBNwTI9IMm7VkJ,anonymous,EN,1,1,1,4,4,3,1,85593860D1EE44CAA07CD014FD26575C,1,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,60,1,9/12/2025 21:51,R_7gJnLVZ73hb7on7,anonymous,EN,1,1,1,3,4,4,1,6A2C689FE43848C4A08BD8B6082EE617,0,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,37,1,9/12/2025 21:51,R_7KHGh1oXDvOmL26,anonymous,EN,1,0,1,4,3,2,1,00BF748F7FAE440A8D7632B7455FF9AC,1,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,49,1,9/12/2025 21:51,R_6TFbIMkTpwIS8Kr,anonymous,EN,0,-1,-1,1,4,2,1,C26E207D61F94497895EF589F2E6CF26,1,NA
9/12/2025 21:49,9/12/2025 21:51,0,100,98,1,9/12/2025 21:51,R_6MHakFPx5zRlPA5,anonymous,EN,1,1,1,5,5,5,1,B986319450854FF19E95BE5C51FD0253,1,NA
9/12/2025 21:51,9/12/2025 21:51,0,100,31,1,9/12/2025 21:51,R_6L0xLGUxEiu3uAo,anonymous,EN,-1,-1,-1,3,4,4,1,FE313B9D50C84BAFBE18D1622E268C73,1,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,59,1,9/12/2025 21:51,R_1nCAfJVS3oXu6fL,anonymous,EN,-1,-1,-1,4,3,4,1,0A48A8101B2F4F3485F8126D364FFEF2,0,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,85,1,9/12/2025 21:51,R_1E9ZoJ93q3IvJY7,anonymous,EN,1,1,1,3,4,2,2,51F53A5431D64895ABED3AD90D2CA8D0,0,NA
9/12/2025 21:50,9/12/2025 21:51,0,100,53,1,9/12/2025 21:51,R_1fDh8M3ipiZeCp0,anonymous,EN,1,1,1,5,2,3,1,214196FD07F34EA4ABC01897EED82FA1,1,NA
9/12/2025 21:51,9/12/2025 21:52,0,100,68,1,9/12/2025 21:52,R_5GqIRg3We4yPNdv,anonymous,EN,0,0,1,2,4,4,1,52DF52FBB6AD49A29493A7C785BCD37D,1,NA
9/12/2025 21:51,9/12/2025 21:52,0,100,36,1,9/12/2025 21:52,R_5vGBAHbgF39uCad,anonymous,EN,-2,-2,-2,3,3,3,1,F6C2C2975E2D47A29BB1DC4817243718,1,NA
9/12/2025 21:51,9/12/2025 21:52,0,100,54,1,9/12/2025 21:52,R_6kJbMlQo5RuXK4V,anonymous,EN,1,1,-1,3,4,3,1,F9C29A8623CE450FBB8DA4AEE999CB2A,0,NA
9/12/2025 21:49,9/12/2025 21:52,0,100,192,1,9/12/2025 21:52,R_5EsdPll4tNq56nU,anonymous,EN,1,1,1,5,2,2,2,F912FD3035524EB480484ECCE316873B,0,NA
9/12/2025 21:51,9/12/2025 21:52,0,100,53,1,9/12/2025 21:52,R_1XlvX7ib7Ci6j7z,anonymous,EN,-1,-1,-1,2,3,3,2,6DD3F01138B1437F84357DA4197312F9,0,NA
9/12/2025 21:47,9/12/2025 21:53,0,100,305,1,9/12/2025 21:53,R_1p3EtnumMPEoCIj,anonymous,EN,1,1,2,4,4,3,1,C27F3300D75D4915877833889EA5ACF9,0,NA
9/12/2025 21:51,9/12/2025 21:53,0,100,137,1,9/12/2025 21:53,R_6FDtDvmrlif334R,anonymous,EN,1,1,1,3,4,2,1,0F9A5EA330144F24AD68D7294D63D156,1,NA
9/12/2025 21:51,9/12/2025 21:53,0,100,103,1,9/12/2025 21:53,R_5fiBeKmFbBTsoQo,anonymous,EN,0,-1,1,2,3,4,1,D13D9277D5374091983C7DD73C0F110C,1,NA
9/12/2025 21:50,9/12/2025 21:53,0,100,220,1,9/12/2025 21:53,R_1TGlwRS3ywCazty,anonymous,EN,2,2,1,2,5,4,1,2A3A522275684245AAD18A68BACB3FCC,1,NA
9/12/2025 21:53,9/12/2025 21:53,0,100,23,1,9/12/2025 21:53,R_7KOzu83dAlIOcQ5,anonymous,EN,1,2,1,4,4,3,1,470651D066D8476B9402B8C70B78140C,0,NA
9/12/2025 21:52,9/12/2025 21:53,0,100,49,1,9/12/2025 21:53,R_1YlWXXYRWuzgcf2,anonymous,EN,-2,-2,-2,3,1,3,2,15EB6544E82146C6906119BA25BF5CD4,0,NA
9/12/2025 21:53,9/12/2025 21:54,0,100,45,1,9/12/2025 21:54,R_3fntpZSHeN09dw5,anonymous,EN,1,1,1,3,4,2,2,ED19DDF31D2C4884BED51128199919E6,0,NA
9/12/2025 21:52,9/12/2025 21:54,0,100,120,1,9/12/2025 21:54,R_5meGMatrRF7j4Rj,anonymous,EN,1,0,1,5,4,4,1,8C9EDDF860284A838F00A706D6AB2E5C,0,NA
9/12/2025 21:52,9/12/2025 21:54,0,100,88,1,9/12/2025 21:54,R_30ULtKjR8udR4nh,anonymous,EN,1,1,0,4,4,4,2,D416C97F072A4FF8B4BB8E90FFA16A35,0,NA
9/12/2025 21:53,9/12/2025 21:54,0,100,45,1,9/12/2025 21:54,R_7IN3bOQNCZoCCVO,anonymous,EN,1,2,0,2,4,4,1,987CF2856422433FB2A27A023490E74E,0,NA
