StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,AttCheck_IsHR,AttChecks_13,AttCheck_GoalLearn1,AttCheck_GoalLearn2,AttChecks_14,loginURL,participantId,assignmentId,projectId,target,turkid,condid,Q_DataPolicyViolations
9/12/2025 21:01,9/12/2025 21:03,0,100,111,1,9/12/2025 21:03,R_5q8rIgcS0KagoHL,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,284C8DE4E3DB4D37988C220586354889,01993f4e-2525-73fe-8537-4810d7125e79,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,284C8DE4E3DB4D37988C220586354889,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,118,1,9/12/2025 21:03,R_1qgiMtEEmKMmuJk,anonymous,EN,0,1,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,48418A65AC974F5C995975B17E3BB828,01993f4e-1658-7ba7-a9ef-74e48164b120,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,48418A65AC974F5C995975B17E3BB828,1,NA
9/12/2025 21:02,9/12/2025 21:03,0,100,102,1,9/12/2025 21:03,R_5D7vOjquDeCazG4,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,8A89FC51D4B64D09AB3E6F9D50A92459,01993f4e-1d30-772b-96ec-364945fd2ee3,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,8A89FC51D4B64D09AB3E6F9D50A92459,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,117,1,9/12/2025 21:03,R_1fuR4DXw0uZycuu,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,8956002BB45846F48239770F19468A5F,01993f4e-1a26-73a8-95bc-9ddfc238e0d7,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,8956002BB45846F48239770F19468A5F,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,113,1,9/12/2025 21:03,R_742iIiLY3oQZZpS,anonymous,EN,0,0,1,0,0,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,EE856419D9A84D718F415938B735D2E1,01993f4e-3259-7356-a244-d9ce82fed08c,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,EE856419D9A84D718F415938B735D2E1,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,116,1,9/12/2025 21:03,R_11jazguXOrgo6pO,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,D84C264FB712459DAC1CB4777FD25723,01993f4e-37ba-7d07-8bf9-b9b166c59652,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,D84C264FB712459DAC1CB4777FD25723,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,125,1,9/12/2025 21:03,R_1KwhedPgbNli1aB,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,F126803249334922BA0AC903107A47A4,01993f4e-1ca2-71f4-a6b7-5dd07c045bf0,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,F126803249334922BA0AC903107A47A4,0,NA
9/12/2025 21:02,9/12/2025 21:03,0,100,81,1,9/12/2025 21:03,R_7k0ODzV1sIvbegZ,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,6595CE9F883840DEB90CD51D36DD59F3,01993f4e-4428-7924-9899-cd965df1409a,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,6595CE9F883840DEB90CD51D36DD59F3,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,127,1,9/12/2025 21:03,R_77a4ZEh4dm8n7Bw,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,F41EC5D604524897913DB525142E1E40,01993f4e-1eb2-7d59-90de-4d3d25970230,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,F41EC5D604524897913DB525142E1E40,0,NA
9/12/2025 21:01,9/12/2025 21:04,0,100,140,1,9/12/2025 21:04,R_19ssMlWIrtuvQn7,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,A53D15311E1A4E7BB8D9FDD5135514FC,01993f4e-042a-7d01-a6da-2353209bec37,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,A53D15311E1A4E7BB8D9FDD5135514FC,1,NA
