StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,EasierOrHarder,ProjectChoice,Wager_1,AttImport_MV,AttImport_SA,AttImport_MS,AttImport_NC,BecameConfident,NotEnoughRound,CouldPredict,AttribUseful,AttribDiff,SubjSlope,turkid,condid,bonusearned
24/9/2019 22:53,24/9/2019 22:54,0,100,52,1,24/9/2019 22:54,R_24CWgK3PxkPf2pw,6,0,10,4,2,2,2,6,3,6,6,6,5,A3HXCMU4MOPSQI,0,30
24/9/2019 22:53,24/9/2019 22:54,0,100,51,1,24/9/2019 22:54,R_1lcaGlW9U3CjDfW,4,2,3,2,2,2,2,2,5,3,3,3,7,A1TSD3O3C3ZUT6,-2,16
24/9/2019 22:52,24/9/2019 22:54,0,100,128,1,24/9/2019 22:54,R_1GTZqqA0OpkIy3V,1,0,0,2,2,2,2,1,5,1,4,4,4,A37Q4O126A4RNA,-2,10
24/9/2019 22:52,24/9/2019 22:54,0,100,123,1,24/9/2019 22:54,R_2aPsFf71QXYHOaf,1,2,0,2,2,3,3,2,6,2,2,3,2,A3843S9LWPDN2K,-2,10
24/9/2019 22:54,24/9/2019 22:55,0,100,54,1,24/9/2019 22:55,R_OOvOxEHnYTxd9VD,3,1,3,2,2,4,4,5,5,6,6,6,5,A1ETEW9WH37WDS,-2,16
24/9/2019 22:53,24/9/2019 22:55,0,100,101,1,24/9/2019 22:55,R_xf7jmqeTw1tBUad,3,2,5,2,3,1,3,3,5,4,4,5,3,A3RIPY2C8JEGO5,-2,20
24/9/2019 22:49,24/9/2019 22:55,0,100,353,1,24/9/2019 22:55,R_0vMe9W67MTc7iox,6,0,1,4,3,4,4,5,4,5,5,4,5,A39S6GR0MTIEAX,-2,12
24/9/2019 22:54,24/9/2019 22:56,0,100,119,1,24/9/2019 22:56,R_12MGixhIEgKAYG8,1,0,10,2,2,1,1,2,2,2,3,3,1,A297OTX4PW0XS3,-2,30
24/9/2019 22:56,24/9/2019 22:58,0,100,118,1,24/9/2019 22:58,R_1mR6ACbuzWQygvf,1,0,7,3,1,4,1,2,4,2,2,5,2,A3TQUS51JKYUUE,-2,24
24/9/2019 22:56,24/9/2019 22:58,0,100,111,1,24/9/2019 22:58,R_yC8goGv4eTcFf0d,2,1,2,4,3,3,4,5,5,5,5,6,5,A1TA2I82B8DJSA,-2,14
24/9/2019 22:55,24/9/2019 22:59,0,100,213,1,24/9/2019 22:59,R_1IMZ0AIeFvtcQdm,3,0,7,1,3,2,3,5,3,5,4,5,5,A3QVNP6OONC9CM,0,24
24/9/2019 22:57,24/9/2019 22:59,0,100,98,1,24/9/2019 22:59,R_3CT5WzIVC2CroDk,5,1,2,4,4,4,4,6,3,5,6,6,6,AB8W80RSDX64W,-2,14
24/9/2019 22:58,24/9/2019 22:59,0,100,88,1,24/9/2019 22:59,R_vBu6LrNMWLVl5jH,4,2,7,2,3,2,3,4,4,4,4,5,3,A3HJH6PDKSOJ53,-2,24
24/9/2019 22:58,24/9/2019 22:59,0,100,82,1,24/9/2019 22:59,R_29gYeJbvPEKeWqF,4,0,10,3,3,4,4,5,4,5,4,6,1,A27VIS8YL07EID,-2,30
24/9/2019 22:59,24/9/2019 23:00,0,100,50,1,24/9/2019 23:00,R_yHKrJh0nK6xrN8R,2,2,5,2,3,3,5,5,7,5,3,5,5,AHPOOKYE7V04D,0,20
24/9/2019 23:01,24/9/2019 23:02,0,100,53,1,24/9/2019 23:02,R_1GE6qekbV4nRMpe,2,1,0,2,2,2,2,1,5,2,1,1,1,AU5UJIZ3TLI5M,-2,10
24/9/2019 23:01,24/9/2019 23:02,0,100,69,1,24/9/2019 23:02,R_2ziRyr9qnjohn0n,4,1,10,2,3,3,4,6,2,6,6,6,3,A1BH6H9WRK49I,-2,30
24/9/2019 23:00,24/9/2019 23:03,0,100,176,1,24/9/2019 23:03,R_3CBYCb4NWipwJbd,6,2,10,2,1,4,5,6,1,6,6,7,4,A398CG5XGBNGGE,0,30
24/9/2019 23:02,24/9/2019 23:03,0,100,78,1,24/9/2019 23:03,R_22zFvzYtdtVjMnn,3,1,5,3,2,4,3,5,3,5,6,5,3,A3NMQ3019X6YE0,-2,20
24/9/2019 23:02,24/9/2019 23:04,0,100,96,1,24/9/2019 23:04,R_7TyyDzj0ickvaVz,1,1,10,5,4,5,2,6,5,5,6,6,6,AMG4P2X1EGE6T,-2,30
24/9/2019 23:07,24/9/2019 23:09,0,100,79,1,24/9/2019 23:09,R_2sRLIEVQkSLXhzo,3,1,10,2,2,3,3,2,3,5,5,5,2,A2BVVFXMQU8AC7,0,30
24/9/2019 23:09,24/9/2019 23:10,0,100,47,1,24/9/2019 23:10,R_2P09qf8wYzKJnc4,4,1,5,4,3,3,4,5,4,5,5,4,3,AKYNTKGN25WAH,-2,20
24/9/2019 23:10,24/9/2019 23:12,0,100,106,1,24/9/2019 23:12,R_cxcuEqmJ7Hrlzgd,6,1,10,3,2,4,5,3,2,5,5,6,4,A2EQI1DDWL8JMV,0,30
24/9/2019 23:11,24/9/2019 23:12,0,100,46,1,24/9/2019 23:12,R_3NvRpAnaxnCTQNK,5,2,5,3,5,4,3,6,5,7,5,7,6,A17FDM5CXENC1O,-2,20
24/9/2019 23:13,24/9/2019 23:14,0,100,57,1,24/9/2019 23:14,R_yWoxVOtobUdl6ut,7,1,10,5,5,5,5,7,7,7,7,7,4,AQ5XH5R26U7XK,-2,30
24/9/2019 23:13,24/9/2019 23:14,0,100,83,1,24/9/2019 23:14,R_SIFcMXI58BKvjON,5,1,10,2,3,4,4,6,2,4,6,6,4,A1P3J34DH57JNB,0,30
24/9/2019 23:14,24/9/2019 23:17,0,100,177,1,24/9/2019 23:17,R_3QQsv3QDDvC66zc,2,1,5,2,2,3,3,3,5,3,4,5,2,A11EF6L798V32H,-2,20
24/9/2019 23:17,24/9/2019 23:18,0,100,60,1,24/9/2019 23:18,R_10HiK9qjwZrfNBP,4,1,0,3,3,3,4,5,3,5,5,5,5,A2E8EKAN93ZJRY,-2,10
24/9/2019 23:16,24/9/2019 23:18,0,100,150,1,24/9/2019 23:18,R_3Es4HXM392jCrwU,3,0,2,4,4,3,3,5,3,3,5,5,2,A1DDY2N2OYOL2V,-2,14
24/9/2019 23:16,24/9/2019 23:21,0,100,328,1,24/9/2019 23:21,R_1OUe5caSXZFTt2d,2,1,4,3,2,2,3,2,3,3,4,5,1,A1E3MR98PNWZBD,-2,18
24/9/2019 23:20,24/9/2019 23:22,0,100,112,1,24/9/2019 23:22,R_3ER0SodsvqBhfYH,3,2,0,3,3,3,1,1,5,2,4,5,1,A2QDQO4D99M22T,-2,10
24/9/2019 23:23,24/9/2019 23:24,0,100,66,1,24/9/2019 23:24,R_3kpjYZcmzkELnXv,3,1,5,2,3,4,5,3,5,3,4,3,2,AMELYCC59JKB0,-2,20
24/9/2019 23:25,24/9/2019 23:27,0,100,95,1,24/9/2019 23:27,R_086mO6c3oFF9Gp3,3,2,10,4,3,4,2,3,4,2,4,5,3,A2EMTSJS47K8SU,0,30
24/9/2019 23:29,24/9/2019 23:31,0,100,133,1,24/9/2019 23:31,R_3suBNz9pdvR8F3P,3,0,5,3,2,4,3,5,5,6,6,7,5,A1QC1K71RGKZBI,-2,20
24/9/2019 23:32,24/9/2019 23:35,0,100,139,1,24/9/2019 23:35,R_C4d0aiFRRVwKyvD,6,0,10,5,3,5,4,5,3,5,5,5,3,A37LY5UTJV2KYZ,0,30
24/9/2019 23:38,24/9/2019 23:39,0,100,88,1,24/9/2019 23:39,R_9BSBiSytNGnKCGt,1,2,10,5,4,5,4,1,7,2,5,6,1,A2NK8L3GI8IGXN,-2,30
25/9/2019 7:46,25/9/2019 7:47,0,100,40,1,25/9/2019 7:47,R_3lsPQ4VKleJjCWB,5,1,5,3,3,3,3,5,6,4,5,6,6,A31A4YKVSOYRVS,-2,20
