StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DiffPredict,workerId,loginURL,condid,turkid
24/9/2019 22:42,24/9/2019 22:44,0,100,98,1,24/9/2019 22:44,R_324INKzE8qv3Tfg,1,A8YPUBQ0NP4VM,https://investing-lf.herokuapp.com/login,-2,A8YPUBQ0NP4VM
24/9/2019 22:43,24/9/2019 22:44,0,100,60,1,24/9/2019 22:44,R_3haqwUyrV1w2lsf,2,A2CJY4787IR70K,https://investing-lf.herokuapp.com/login,0,A2CJY4787IR70K
24/9/2019 22:43,24/9/2019 22:44,0,100,83,1,24/9/2019 22:44,R_1ImzZLQuFOQddPj,-2,A1VL7507UONPX0,https://investing-lf.herokuapp.com/login,-2,A1VL7507UONPX0
24/9/2019 22:43,24/9/2019 22:44,0,100,30,1,24/9/2019 22:44,R_1C7TQTDRGzM7KfG,3,A2SW0Q0WFUEQ7W,https://investing-lf.herokuapp.com/login,-2,A2SW0Q0WFUEQ7W
24/9/2019 22:42,24/9/2019 22:44,0,100,98,1,24/9/2019 22:44,R_1Imh8e0KMobuXYA,-1,A16ANYLVNPKCVG,https://investing-lf.herokuapp.com/login,-2,A16ANYLVNPKCVG
24/9/2019 22:45,24/9/2019 22:45,0,100,37,1,24/9/2019 22:45,R_3etveAwxyNxRqp5,1,A1BIENE9M8DX6H,https://investing-lf.herokuapp.com/login,0,A1BIENE9M8DX6H
24/9/2019 22:43,24/9/2019 22:46,0,100,185,1,24/9/2019 22:46,R_1ibxLzNt82Gd4Jr,-1,A3843S9LWPDN2K,https://investing-lf.herokuapp.com/login,-2,A3843S9LWPDN2K
24/9/2019 22:45,24/9/2019 22:46,0,100,52,1,24/9/2019 22:46,R_3hrOINP1s4Ud2hi,-1,A3CH1Z6J9R38G9,https://investing-lf.herokuapp.com/login,-2,A3CH1Z6J9R38G9
24/9/2019 22:46,24/9/2019 22:48,0,100,145,1,24/9/2019 22:48,R_1HnPTLdQNDvZZ9V,-2,A3QVNP6OONC9CM,https://investing-lf.herokuapp.com/login,0,A3QVNP6OONC9CM
24/9/2019 22:48,24/9/2019 22:49,0,100,64,1,24/9/2019 22:49,R_1AXX5IIeOaapufL,-2,A37Q4O126A4RNA,https://investing-lf.herokuapp.com/login,-2,A37Q4O126A4RNA
24/9/2019 22:45,24/9/2019 22:49,0,100,233,1,24/9/2019 22:49,R_WfwRDMzS3UQQlYB,1,A297OTX4PW0XS3,https://investing-lf.herokuapp.com/login,-2,A297OTX4PW0XS3
24/9/2019 22:48,24/9/2019 22:49,0,100,54,1,24/9/2019 22:49,R_3hhVHbsEn4sAEsF,0,A3RIPY2C8JEGO5,https://investing-lf.herokuapp.com/login,-2,A3RIPY2C8JEGO5
24/9/2019 22:49,24/9/2019 22:50,0,100,40,1,24/9/2019 22:50,R_1Cx5Nk89zt7ltdA,-1,A1KGCOR8OXYR72,https://investing-lf.herokuapp.com/login,-2,A1KGCOR8OXYR72
24/9/2019 22:50,24/9/2019 22:51,0,100,39,1,24/9/2019 22:51,R_1hYioFrAZ5RM03K,-3,A3HXCMU4MOPSQI,https://investing-lf.herokuapp.com/login,0,A3HXCMU4MOPSQI
24/9/2019 22:50,24/9/2019 22:51,0,100,47,1,24/9/2019 22:51,R_3lM25xR0rMFXCGI,-1,A1TSD3O3C3ZUT6,https://investing-lf.herokuapp.com/login,-2,A1TSD3O3C3ZUT6
24/9/2019 22:50,24/9/2019 22:51,0,100,88,1,24/9/2019 22:51,R_1NkmBtaVugJfMJV,2,A1JWNGQFNYSCQC,https://investing-lf.herokuapp.com/login,-2,A1JWNGQFNYSCQC
24/9/2019 22:51,24/9/2019 22:51,0,100,43,1,24/9/2019 22:51,R_2uPLE1kmZaiA3ug,1,A1ETEW9WH37WDS,https://investing-lf.herokuapp.com/login,-2,A1ETEW9WH37WDS
24/9/2019 22:51,24/9/2019 22:52,0,100,15,1,24/9/2019 22:52,R_UyJp50kR2ktBzjj,1,A230GPTWWF3SE7,https://investing-lf.herokuapp.com/login,-2,A230GPTWWF3SE7
24/9/2019 22:50,24/9/2019 22:52,0,100,116,1,24/9/2019 22:52,R_31L7BGpfnETTEFc,0,A3TQUS51JKYUUE,https://investing-lf.herokuapp.com/login,-2,A3TQUS51JKYUUE
24/9/2019 22:51,24/9/2019 22:53,0,100,98,1,24/9/2019 22:53,R_1IjbMe94lzEtyct,0,A398CG5XGBNGGE,https://investing-lf.herokuapp.com/login,0,A398CG5XGBNGGE
24/9/2019 22:52,24/9/2019 22:53,0,100,64,1,24/9/2019 22:53,R_1FK5waPkrx9xTKE,0,A3HJH6PDKSOJ53,https://investing-lf.herokuapp.com/login,-2,A3HJH6PDKSOJ53
24/9/2019 22:53,24/9/2019 22:54,0,100,33,1,24/9/2019 22:54,R_3nJII3Lb8WIIOnZ,-1,A1TA2I82B8DJSA,https://investing-lf.herokuapp.com/login,-2,A1TA2I82B8DJSA
24/9/2019 22:55,24/9/2019 22:55,0,100,29,1,24/9/2019 22:55,R_3dZ0Ow8Lc3yh15A,2,AHPOOKYE7V04D,https://investing-lf.herokuapp.com/login,0,AHPOOKYE7V04D
24/9/2019 22:43,24/9/2019 22:55,0,100,703,1,24/9/2019 22:55,R_3ffav9ao8yoLxbE,-1,AB8W80RSDX64W,https://investing-lf.herokuapp.com/login,-2,AB8W80RSDX64W
24/9/2019 22:56,24/9/2019 22:57,0,100,62,1,24/9/2019 22:57,R_1N5lo5n6adBpvdJ,-1,AMG4P2X1EGE6T,https://investing-lf.herokuapp.com/login,-2,AMG4P2X1EGE6T
24/9/2019 22:58,24/9/2019 22:59,0,100,80,1,24/9/2019 22:59,R_6LKqsuyWGcbd1S1,-2,A3NMQ3019X6YE0,https://investing-lf.herokuapp.com/login,-2,A3NMQ3019X6YE0
24/9/2019 22:58,24/9/2019 22:59,0,100,91,1,24/9/2019 22:59,R_2YS39FqMFSIhEXO,1,AU5UJIZ3TLI5M,https://investing-lf.herokuapp.com/login,-2,AU5UJIZ3TLI5M
24/9/2019 22:59,24/9/2019 22:59,0,100,32,1,24/9/2019 22:59,R_b2fvLzIBtRseKdj,2,A1BH6H9WRK49I,https://investing-lf.herokuapp.com/login,-2,A1BH6H9WRK49I
24/9/2019 22:59,24/9/2019 23:00,0,100,53,1,24/9/2019 23:00,R_2rueFOV0rbeNLYy,1,A31A4YKVSOYRVS,https://investing-lf.herokuapp.com/login,-2,A31A4YKVSOYRVS
24/9/2019 23:03,24/9/2019 23:04,0,100,65,1,24/9/2019 23:04,R_Amt2QYmQPRGlJHH,-1,A2EQI1DDWL8JMV,https://investing-lf.herokuapp.com/login,0,A2EQI1DDWL8JMV
24/9/2019 23:05,24/9/2019 23:05,0,100,36,1,24/9/2019 23:05,R_24i2Vq803RxEMJR,-1,A2BVVFXMQU8AC7,https://investing-lf.herokuapp.com/login,0,A2BVVFXMQU8AC7
24/9/2019 23:05,24/9/2019 23:07,0,100,77,1,24/9/2019 23:07,R_3qUsSO1ZbSSZVUd,-1,A1E3MR98PNWZBD,https://investing-lf.herokuapp.com/login,-2,A1E3MR98PNWZBD
24/9/2019 23:06,24/9/2019 23:07,0,100,49,1,24/9/2019 23:07,R_3j3Ak4TfSGLfXqy,0,AKYNTKGN25WAH,https://investing-lf.herokuapp.com/login,-2,AKYNTKGN25WAH
24/9/2019 23:06,24/9/2019 23:09,0,100,158,1,24/9/2019 23:09,R_oZC5NVYoc0AbfOx,1,A11EF6L798V32H,https://investing-lf.herokuapp.com/login,-2,A11EF6L798V32H
24/9/2019 23:08,24/9/2019 23:09,0,100,15,1,24/9/2019 23:09,R_byH2TF154Y8nyxj,-1,A17FDM5CXENC1O,https://investing-lf.herokuapp.com/login,-2,A17FDM5CXENC1O
24/9/2019 23:08,24/9/2019 23:09,0,100,51,1,24/9/2019 23:09,R_3J9oVMaXpibMHo2,-2,A1P3J34DH57JNB,https://investing-lf.herokuapp.com/login,0,A1P3J34DH57JNB
24/9/2019 23:06,24/9/2019 23:09,0,100,173,1,24/9/2019 23:09,R_r6kE22GB1RutjZT,2,A1DDY2N2OYOL2V,https://investing-lf.herokuapp.com/login,-2,A1DDY2N2OYOL2V
24/9/2019 23:09,24/9/2019 23:10,0,100,51,1,24/9/2019 23:10,R_3Ed2Cd4IMXaGVIu,2,AQ5XH5R26U7XK,https://investing-lf.herokuapp.com/login,-2,AQ5XH5R26U7XK
24/9/2019 23:15,24/9/2019 23:15,0,100,25,1,24/9/2019 23:15,R_2YzVo1bJ4ptKSey,1,A2E8EKAN93ZJRY,https://investing-lf.herokuapp.com/login,-2,A2E8EKAN93ZJRY
24/9/2019 23:15,24/9/2019 23:17,0,100,117,1,24/9/2019 23:17,R_1gkmImAMkxzwdrD,1,A2QDQO4D99M22T,https://investing-lf.herokuapp.com/login,-2,A2QDQO4D99M22T
24/9/2019 23:20,24/9/2019 23:21,0,100,46,1,24/9/2019 23:21,R_10rw2Z9cRoi2KOr,-1,AMELYCC59JKB0,https://investing-lf.herokuapp.com/login,-2,AMELYCC59JKB0
24/9/2019 23:17,24/9/2019 23:21,0,100,272,1,24/9/2019 23:21,R_3MLNXeLrncqufoT,0,A2EMTSJS47K8SU,https://investing-lf.herokuapp.com/login,0,A2EMTSJS47K8SU
24/9/2019 23:23,24/9/2019 23:24,0,100,87,1,24/9/2019 23:24,R_VK14grlXglWEiVb,-2,A1QC1K71RGKZBI,https://investing-lf.herokuapp.com/login,-2,A1QC1K71RGKZBI
24/9/2019 23:25,24/9/2019 23:26,0,100,67,1,24/9/2019 23:26,R_UT6tEMUPN9i7sTn,0,A37LY5UTJV2KYZ,https://investing-lf.herokuapp.com/login,0,A37LY5UTJV2KYZ
24/9/2019 23:31,24/9/2019 23:32,0,100,50,1,24/9/2019 23:32,R_2v6XSuSUGdXTIF3,-2,A2NK8L3GI8IGXN,https://investing-lf.herokuapp.com/login,-2,A2NK8L3GI8IGXN
