StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DV_1,DV_2,DV_3,DV_4_R,CouldLearn_1,CouldLearn_2,CouldLearn_3,1_Hook,1_Length,1_Tone,1_Content,1_CTA,2_Hook,2_Length,2_Tone,2_Content,2_CTA,EdgeProbability,turkid,condid,replicate
4/25/2024 0:05,4/25/2024 0:09,0,100,225,1,4/25/2024 0:09,R_2nsv1gX2NMXEtTb,1,1,1,-1,1,1,1,2,0,0,1,0,0,2,1,0,1,70,60af9bae67a5ae86b0c4bd68,0,0
4/25/2024 0:05,4/25/2024 0:09,0,100,214,1,4/25/2024 0:09,R_8PdpR1VSCXx5H3Z,1,2,2,-2,1,1,1,1,0,0,2,0,0,2,0,0,1,100,5fb835372b02f05267811822,1,3
4/25/2024 0:06,4/25/2024 0:09,0,100,136,1,4/25/2024 0:09,R_2El0zRXl2mvBMYN,2,2,2,-1,1,1,1,2,0,0,1,0,1,2,1,0,1,95,65ad38a1b4da5762a8907fe5,0,3
4/25/2024 0:07,4/25/2024 0:09,0,100,122,1,4/25/2024 0:09,R_2PrfMioP2BNmZQR,1,1,1,-1,1,0,1,1,1,0,1,0,2,2,1,0,1,90,5c18c5e2dd82cf00013549b4,1,1
4/25/2024 0:07,4/25/2024 0:09,0,100,99,1,4/25/2024 0:09,R_5GxjdCOm6Thd8uV,2,2,1,-2,1,-1,-1,0,1,0,2,0,1,1,1,0,0,90,5c1d232074ad0b0001531eea,1,2
4/25/2024 0:06,4/25/2024 0:09,0,100,166,1,4/25/2024 0:09,R_2AR96OkgBPmGU0t,2,1,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,1,75,61479ed0d0f07687537f23a5,1,0
4/25/2024 0:07,4/25/2024 0:09,0,100,106,1,4/25/2024 0:09,R_3YnlkYICLds1lyp,2,2,1,-1,1,1,1,2,0,0,1,0,1,2,1,2,0,80,59d4fb316cc82800013e32d3,0,3
4/25/2024 0:06,4/25/2024 0:09,0,100,196,1,4/25/2024 0:09,R_58H6y8augOQfNas,2,2,1,-2,2,2,2,2,1,0,1,0,0,2,1,0,1,85,5f2c2b2e4d46190913d07955,1,1
4/25/2024 0:07,4/25/2024 0:09,0,100,120,1,4/25/2024 0:09,R_3JEQHBDfaSAALXI,2,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,85,6629478c6ce273dfb1ae8a53,0,2
4/25/2024 0:08,4/25/2024 0:10,0,100,109,1,4/25/2024 0:10,R_40ZPL8oMYTMJdWm,2,2,1,-1,1,1,1,2,2,1,1,0,0,0,0,2,1,100,6367a6adb376bcde64f98559,1,2
4/25/2024 0:08,4/25/2024 0:10,0,100,67,1,4/25/2024 0:10,R_7yNB4kcSS9UoqRz,1,1,1,-1,0,-1,-1,0,0,0,0,0,2,2,1,1,1,100,660a670d8bd881c603b01082,0,1
4/25/2024 0:06,4/25/2024 0:10,0,100,211,1,4/25/2024 0:10,R_5plPHbOjgYQ2QOb,2,1,1,-1,1,1,0,2,0,1,1,1,0,2,0,0,0,90,60b7c64c7288ae3ffb2e234c,1,0
4/25/2024 0:08,4/25/2024 0:10,0,100,115,1,4/25/2024 0:10,R_3Sc0NzfbH39vNeb,2,2,2,-2,2,2,2,0,0,0,1,0,2,2,1,0,1,70,661f84bf573acf3a4825c023,0,0
4/25/2024 0:08,4/25/2024 0:10,0,100,163,1,4/25/2024 0:10,R_7MQpqsJ9psoyCmM,2,2,0,-1,1,1,1,2,1,1,1,1,0,2,0,2,0,100,65c14027646a9bbfa89584c8,0,0
4/25/2024 0:05,4/25/2024 0:10,0,100,305,1,4/25/2024 0:10,R_8gtYUmT7UJBUFe9,2,2,2,-2,1,1,1,2,0,1,2,1,0,2,0,0,0,95,60ebbdd7a4f2acdb9a9769e5,1,1
4/25/2024 0:09,4/25/2024 0:10,0,100,99,1,4/25/2024 0:10,R_8dEVPtbYZAEsxOm,2,2,2,-2,2,2,2,2,1,1,1,0,0,0,0,0,0,100,62962018b1bef67edfd5718e,1,1
4/25/2024 0:09,4/25/2024 0:11,0,100,73,1,4/25/2024 0:11,R_2OfTSLrzJArMWWt,2,2,2,-2,1,1,1,1,0,1,1,0,0,2,0,0,1,85,6500656dce83949db89baeec,0,4
4/25/2024 0:09,4/25/2024 0:11,0,100,95,1,4/25/2024 0:11,R_1YcG11rceOuQNtT,1,1,1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,85,63ed0d97a93096d3dbfe8a3f,1,4
4/25/2024 0:09,4/25/2024 0:11,0,100,98,1,4/25/2024 0:11,R_5SdC4C1JfQf2ZSQ,2,2,2,-1,2,2,2,1,1,0,1,0,2,2,1,0,1,95,62d138e361857aef127c9e8b,0,4
4/25/2024 0:09,4/25/2024 0:11,0,100,99,1,4/25/2024 0:11,R_7JW2DyC1vT05vse,1,2,1,0,1,1,1,0,0,0,2,0,1,2,1,0,1,95,65cc15c070acf45f0b89b8a9,1,4
4/25/2024 0:09,4/25/2024 0:11,0,100,103,1,4/25/2024 0:11,R_3pD6wM7p0RXCcsF,2,2,2,-2,2,2,2,1,0,0,2,0,2,2,1,1,1,90,662958669e94db4e055ef422,0,4
4/25/2024 0:09,4/25/2024 0:11,0,100,108,1,4/25/2024 0:11,R_7nHQkn7oxvCc3EQ,2,2,2,-2,1,1,1,1,1,0,1,0,0,2,1,0,1,90,5eaadc0a7adeb404eea9c3c0,1,2
4/25/2024 0:10,4/25/2024 0:11,0,100,76,1,4/25/2024 0:11,R_22VN2zq3CdsGW83,2,1,2,-2,1,1,1,0,0,0,1,0,2,2,1,0,1,55,5ea047d315537303f1e60ef9,1,4
4/25/2024 0:09,4/25/2024 0:11,0,100,142,1,4/25/2024 0:11,R_8NyWZCXgCmHBDgV,2,2,2,-2,2,2,2,0,2,0,2,0,2,0,1,0,1,95,64136457f1327294ffb3fef9,1,2
4/25/2024 0:10,4/25/2024 0:11,0,100,63,1,4/25/2024 0:11,R_1KDfj1V9i5lEIP7,2,1,1,0,1,1,1,2,0,0,1,0,1,2,0,0,0,90,5dc161a2ce6a9d0cf9814d5b,0,4
4/25/2024 0:08,4/25/2024 0:11,0,100,188,1,4/25/2024 0:11,R_465iHtmr5hz9qr7,2,1,2,-1,1,1,1,0,0,0,1,0,2,2,1,0,1,75,5bc690392885710001a0bb76,0,4
4/25/2024 0:08,4/25/2024 0:11,0,100,218,1,4/25/2024 0:11,R_7IXUPRROVZ21NgB,2,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,85,5a1980eb5d06850001b00d84,1,1
4/25/2024 0:08,4/25/2024 0:11,0,100,194,1,4/25/2024 0:11,R_47xwIeWXy1dr7aG,2,2,2,-2,1,1,0,1,0,0,0,1,2,2,1,0,0,90,5ead61a2df23cb3ff64ed751,0,4
4/25/2024 0:10,4/25/2024 0:11,0,100,103,1,4/25/2024 0:11,R_2h5bbIWte1iadHa,1,1,2,-1,1,1,1,0,0,1,1,1,1,2,0,0,0,85,5c79211f477abb00168f7f72,1,0
4/25/2024 0:09,4/25/2024 0:11,0,100,127,1,4/25/2024 0:11,R_3nqoUjpjEpsx4xX,2,2,2,-2,1,1,1,0,0,0,2,0,1,2,1,0,1,95,654170f6b0b43e68a832928f,0,2
4/25/2024 0:10,4/25/2024 0:11,0,100,95,1,4/25/2024 0:11,R_2fjxTmEEMajyZ7c,2,2,2,-2,1,1,1,2,2,1,1,0,0,0,0,0,1,75,5f43f7980ce1236cd3d256e5,1,3
4/25/2024 0:10,4/25/2024 0:12,0,100,120,1,4/25/2024 0:12,R_3a8INrkdKBZjVhp,1,1,1,-1,1,1,1,1,1,0,1,0,0,0,1,0,1,85,5d0fc2558cf933001663c77b,0,0
4/25/2024 0:09,4/25/2024 0:12,0,100,140,1,4/25/2024 0:12,R_8eEwBjLSAinyaGd,2,1,2,-2,0,-1,-1,1,1,0,1,0,2,2,1,2,1,85,5dd05d80b2204f1487f7812c,1,2
4/25/2024 0:10,4/25/2024 0:12,0,100,119,1,4/25/2024 0:12,R_4KVEY8ezTttVpHb,1,1,0,-1,1,0,1,1,0,1,2,1,2,2,0,0,0,70,5b9e9390864aa900018eb8f0,0,1
4/25/2024 0:09,4/25/2024 0:12,0,100,147,1,4/25/2024 0:12,R_7whncy8nsRRRGZw,1,2,1,-2,1,1,1,2,0,0,2,0,1,0,0,1,1,95,58a0e48c3968420001373e77,1,0
4/25/2024 0:11,4/25/2024 0:12,0,100,88,1,4/25/2024 0:12,R_82VN4kw39neCy9r,2,2,2,-2,1,2,1,0,0,1,1,0,1,2,0,2,0,95,56fe5e95e0f9ff000f19e040,1,3
4/25/2024 0:11,4/25/2024 0:12,0,100,99,1,4/25/2024 0:12,R_2aOExjc2l8fHrPt,2,1,2,0,-1,1,-1,2,1,1,1,0,1,2,0,0,0,85,5e7d790c0d34ae3fef75c74e,0,4
4/25/2024 0:10,4/25/2024 0:12,0,100,136,1,4/25/2024 0:12,R_2kT7KMxP40AFGz0,2,1,1,-1,1,2,2,0,0,1,1,0,2,2,1,2,1,85,62c5d77b4eacc0065ba43fe7,0,1
4/25/2024 0:07,4/25/2024 0:13,0,100,311,1,4/25/2024 0:13,R_3JQvruc6BFxFwcO,2,2,1,-1,1,1,1,2,0,0,1,0,1,2,1,2,1,90,570570eb61ab6a0010d484d0,1,4
4/25/2024 0:12,4/25/2024 0:13,0,100,63,1,4/25/2024 0:13,R_6w14EW9SRx7OyEF,1,2,0,-1,0,1,1,0,1,0,2,1,2,0,1,0,0,80,60ce098bcb083fa9958aa4e8,1,0
4/25/2024 0:10,4/25/2024 0:13,0,100,145,1,4/25/2024 0:13,R_2NCEMQyBj71XPtM,1,2,2,-2,2,2,2,2,1,0,1,0,0,2,1,0,1,100,6567ae0e8905da3905e013bf,1,4
4/25/2024 0:11,4/25/2024 0:13,0,100,94,1,4/25/2024 0:13,R_2AMeI9GA11vFjkh,1,2,1,1,2,2,2,1,1,1,1,0,0,2,0,0,1,90,5eec48a2a0a86044492efa67,1,4
4/25/2024 0:11,4/25/2024 0:13,0,100,103,1,4/25/2024 0:13,R_10qqmK1dDarML4G,2,1,2,-1,0,1,0,2,1,0,1,0,1,2,1,0,1,70,6569e7519041c82b4d8d3026,0,2
4/25/2024 0:10,4/25/2024 0:13,0,100,163,1,4/25/2024 0:13,R_1g5DfbJxqTNbKLb,2,2,2,-2,1,1,1,1,0,0,0,0,0,2,0,2,0,75,63a799cde6527ca4f11bc7b2,0,0
4/25/2024 0:12,4/25/2024 0:13,0,100,48,1,4/25/2024 0:13,R_2gz6OcbMj5VSCVr,1,1,2,1,2,1,1,0,0,0,1,0,1,0,0,1,0,80,6624ce7cc643b94a35c5bf42,0,1
4/25/2024 0:10,4/25/2024 0:13,0,100,167,1,4/25/2024 0:13,R_2PemfjSOXVX9D7I,2,2,1,-2,1,1,1,0,2,1,1,0,1,0,0,0,1,100,6413a4a1a6e064ffb173f1ce,1,1
4/25/2024 0:11,4/25/2024 0:13,0,100,141,1,4/25/2024 0:13,R_6rqFrFGz5qSWBJF,1,1,1,-1,1,1,1,0,2,0,0,0,1,1,1,1,1,85,5f1f680d643ad300084c7e93,0,1
4/25/2024 0:11,4/25/2024 0:13,0,100,92,1,4/25/2024 0:13,R_4kGgcNK3XdlOsAH,2,2,2,-2,1,1,1,2,1,0,1,0,0,2,1,0,1,65,65ddee04a68d4dff669e845a,1,0
4/25/2024 0:10,4/25/2024 0:13,0,100,163,1,4/25/2024 0:13,R_6ni1sNUSTWYkeUq,2,2,2,-2,2,2,2,2,1,1,1,0,0,0,0,0,0,100,5e18cb66f113e81a01237bf5,1,4
4/25/2024 0:11,4/25/2024 0:13,0,100,111,1,4/25/2024 0:13,R_5nDDXWbsjjl1xZZ,2,2,2,0,1,1,1,2,2,0,2,0,1,0,0,0,0,100,65ef17ca20d1e0ac997315d0,1,2
4/25/2024 0:12,4/25/2024 0:13,0,100,99,1,4/25/2024 0:13,R_5g0H32mUudV6dD7,2,2,2,-2,2,2,2,2,0,0,1,1,2,2,1,2,0,90,6626d337d7cc945a71e31ed8,0,0
4/25/2024 0:07,4/25/2024 0:13,0,100,356,1,4/25/2024 0:13,R_3m3Od3mf79DhRl3,2,2,1,-2,1,1,1,0,0,1,2,1,2,2,0,0,0,85,5fabf588f711fa0c6b0aebf6,1,4
4/25/2024 0:10,4/25/2024 0:13,0,100,190,1,4/25/2024 0:13,R_1cuGRhSTKhm2axH,1,1,1,0,1,1,2,0,0,1,2,0,2,2,0,0,1,80,6626df5d6cd48441ee5857c3,1,1
4/25/2024 0:09,4/25/2024 0:13,0,100,285,1,4/25/2024 0:13,R_84Ibgke1mFjvK8s,2,2,2,-1,1,1,1,1,0,0,2,1,1,0,0,1,0,80,6483b216f5f21f0463109ac7,0,4
4/25/2024 0:10,4/25/2024 0:14,0,100,182,1,4/25/2024 0:14,R_8C1K9a8L9jZo16l,2,2,2,-2,1,1,1,2,1,1,2,0,1,0,0,0,1,90,57681fca8e454c000133a203,0,0
4/25/2024 0:12,4/25/2024 0:14,0,100,100,1,4/25/2024 0:14,R_4veTdcQ45UgYyYi,2,2,2,-2,1,1,1,0,0,0,1,0,2,1,1,2,1,95,5f454fc543b5c9111aaedb33,0,4
4/25/2024 0:10,4/25/2024 0:14,0,100,213,1,4/25/2024 0:14,R_1Sk94Pu8yVoeaRj,1,1,0,1,-1,-1,-1,2,0,1,1,0,0,0,0,0,1,70,5f525487e51b924db405f6a5,1,0
4/25/2024 0:11,4/25/2024 0:14,0,100,125,1,4/25/2024 0:14,R_6r6xT77W9Ju31V6,1,1,1,-1,1,0,0,0,0,0,0,0,2,2,0,2,1,85,55d39f64da14d7001295375a,0,2
4/25/2024 0:11,4/25/2024 0:14,0,100,179,1,4/25/2024 0:14,R_1spjKoRQy67cy1l,1,2,1,-1,2,1,1,2,1,1,2,0,0,2,0,2,0,85,63d3ff7455fe68b811ef6b57,1,3
4/25/2024 0:11,4/25/2024 0:14,0,100,141,1,4/25/2024 0:14,R_4M0qkQeJcHgU3rE,2,2,2,-2,2,2,2,2,0,0,1,0,0,2,1,2,1,85,608da9dd3e630867a6efd9b2,0,1
4/25/2024 0:12,4/25/2024 0:14,0,100,99,1,4/25/2024 0:14,R_31cM9CJyXPnox52,1,1,1,-1,1,0,1,2,0,0,0,0,0,2,1,2,1,90,5c345ebad4f77a0001a91ec0,1,2
4/25/2024 0:12,4/25/2024 0:14,0,100,129,1,4/25/2024 0:14,R_2SCahsKXhn6M37Z,1,1,1,0,0,0,1,2,0,0,1,0,0,2,1,0,1,70,662943b6c211dec0e7e1c90e,0,4
4/25/2024 0:12,4/25/2024 0:14,0,100,125,1,4/25/2024 0:14,R_3r248N5d7dLa3BT,2,2,2,1,2,1,1,0,0,0,1,0,2,2,1,0,1,85,62d13e52521b5aba46b2d532,1,2
4/25/2024 0:11,4/25/2024 0:14,0,100,144,1,4/25/2024 0:14,R_50j4VeZMBs8BuNj,1,1,1,-1,0,0,0,0,0,1,1,0,2,2,0,0,1,70,5d4200b0f1006e00196a9322,0,3
4/25/2024 0:09,4/25/2024 0:14,0,100,305,1,4/25/2024 0:14,R_2DvFW0iMGrPiw7b,2,2,2,-2,1,1,1,1,2,0,2,1,2,1,1,1,0,100,65270f12e13d598538a8340b,1,4
4/25/2024 0:13,4/25/2024 0:14,0,100,82,1,4/25/2024 0:14,R_2QgsSV0EC6BxEd6,2,2,2,-2,1,1,1,1,1,0,1,0,2,2,1,0,1,100,60df50341cbe23c631681310,0,0
4/25/2024 0:10,4/25/2024 0:14,0,100,230,1,4/25/2024 0:14,R_2pSreZokz18mljQ,2,2,2,-2,1,1,1,0,0,0,1,0,2,2,1,0,1,95,605e9cc770aa6d1947d02bfa,1,1
4/25/2024 0:12,4/25/2024 0:14,0,100,129,1,4/25/2024 0:14,R_31BKTwQUHBphMT6,2,1,1,-1,1,1,1,1,1,0,0,0,0,2,1,1,1,90,65b69bbec439f7549d7c6f00,0,3
4/25/2024 0:11,4/25/2024 0:14,0,100,152,1,4/25/2024 0:14,R_2oLVhk3lry9M5q9,1,-1,1,-2,1,1,1,2,0,1,1,0,0,2,0,0,1,100,6315fd72852e279a1a13e5f1,0,0
4/25/2024 0:13,4/25/2024 0:14,0,100,82,1,4/25/2024 0:14,R_2oDNCTxMhKu2yvD,2,1,1,-1,2,1,1,0,1,1,1,0,2,0,0,0,1,75,5aa7b843f6dfdd0001eb0f06,1,4
4/25/2024 0:07,4/25/2024 0:14,0,100,401,1,4/25/2024 0:14,R_4nxxqyKSvjBEsWO,2,1,0,0,-1,1,1,2,1,0,2,0,1,1,0,2,0,75,5e3019c0b5ba77016e2bcaf4,0,4
4/25/2024 0:12,4/25/2024 0:14,0,100,154,1,4/25/2024 0:14,R_2sYEZQcTAGI8XY3,1,2,1,0,0,-1,0,0,0,0,1,1,2,2,1,0,1,70,5a2ef9bbfd28e9000102ee68,0,4
4/25/2024 0:13,4/25/2024 0:14,0,100,68,1,4/25/2024 0:14,R_3ShTdslptG4Lok1,1,1,0,1,0,1,1,2,0,1,0,0,1,1,0,2,1,80,654e5bcb8cb6aeb8ca9b33a0,0,0
4/25/2024 0:11,4/25/2024 0:14,0,100,207,1,4/25/2024 0:14,R_8bIWozbxllr3Ntx,1,1,1,-1,-1,-1,-1,0,1,0,0,1,1,0,1,1,0,70,6148bd948f9404442c6b70e9,0,3
4/25/2024 0:12,4/25/2024 0:14,0,100,116,1,4/25/2024 0:14,R_4EacBqzgNtNneES,1,2,1,-1,0,0,0,1,2,1,2,1,0,0,0,0,0,50,5e904f36cc3d6c355bbf48fa,1,4
4/25/2024 0:13,4/25/2024 0:14,0,100,104,1,4/25/2024 0:14,R_2R95qpmkHfDLETa,-1,1,0,0,-2,-2,-2,0,0,0,0,1,1,0,0,1,0,65,653bb54e9224191c7b7741c6,0,1
4/25/2024 0:12,4/25/2024 0:15,0,100,126,1,4/25/2024 0:15,R_2CHNYucxwzcQ7IH,1,2,2,-2,1,1,1,2,1,0,1,1,0,2,1,0,0,90,642aff87ea9fb23585fc5ee3,1,2
4/25/2024 0:13,4/25/2024 0:15,0,100,76,1,4/25/2024 0:15,R_5ue5kFU8YOTJMch,1,1,0,1,0,1,1,2,0,1,2,0,2,0,1,0,0,80,657c4d8c10a2c993f1363fb9,0,3
4/25/2024 0:11,4/25/2024 0:15,0,100,195,1,4/25/2024 0:15,R_2UjTuXdCEDcrwB3,1,2,1,-1,1,1,1,2,1,0,1,0,0,2,1,0,1,85,605a83eb7e4843786107321e,1,1
4/25/2024 0:13,4/25/2024 0:15,0,100,107,1,4/25/2024 0:15,R_2YPpv6vGoML97Dq,2,2,2,-1,2,2,2,2,0,1,2,0,0,2,0,0,1,95,632ceafce1ba9fd51c9de424,1,1
4/25/2024 0:13,4/25/2024 0:15,0,100,105,1,4/25/2024 0:15,R_2ErSHqTmQiGax6U,2,2,2,-2,2,2,1,2,0,0,1,0,0,2,1,0,1,95,5f501ea8bb2be4192a6d67a2,1,0
4/25/2024 0:13,4/25/2024 0:15,0,100,98,1,4/25/2024 0:15,R_4velrZBoh3aTho0,2,2,2,-2,1,1,1,2,0,0,1,0,0,2,1,2,1,85,6056487421642ca6fef2f200,0,2
4/25/2024 0:14,4/25/2024 0:15,0,100,67,1,4/25/2024 0:15,R_22cJ76SFqzmxOnL,2,2,1,-1,2,2,2,2,2,1,1,1,0,1,0,0,0,90,62d132acb69af7bf169cdbb8,1,0
4/25/2024 0:13,4/25/2024 0:15,0,100,117,1,4/25/2024 0:15,R_3nGj401cymgFmr7,2,1,1,-1,1,-1,1,0,1,0,1,0,1,2,1,0,1,90,62d9bbacd56cb555b6cfc995,1,4
4/25/2024 0:14,4/25/2024 0:15,0,100,42,1,4/25/2024 0:15,R_86gQ22Sm3GVyJKS,1,1,0,1,0,1,1,2,0,0,0,0,2,0,0,0,0,85,653ef86a871abcbdfdaefc23,0,0
4/25/2024 0:14,4/25/2024 0:15,0,100,88,1,4/25/2024 0:15,R_4DJf1VwMM5eIm13,2,2,2,-2,2,2,2,2,2,1,1,0,0,0,0,0,0,100,65e124f9e8fdc1f0cf89d7a7,1,4
4/25/2024 0:13,4/25/2024 0:15,0,100,104,1,4/25/2024 0:15,R_2P09gHcdyLJM7k5,1,1,1,-1,1,1,1,0,0,0,0,0,2,2,1,2,1,100,60173c3dd4e20d98d894aa6d,1,3
4/25/2024 0:06,4/25/2024 0:15,0,100,575,1,4/25/2024 0:15,R_36BlIQdXKSWB1br,2,1,1,-2,-1,-1,-1,0,1,0,2,0,1,0,1,0,1,50,62a779f845a7840040d41bf8,1,0
4/25/2024 0:12,4/25/2024 0:15,0,100,182,1,4/25/2024 0:15,R_3kCjbW3yFCUg6my,0,1,1,0,1,1,1,1,1,0,1,0,0,2,1,0,1,50,5fea6268197628a8c9d82728,0,0
4/25/2024 0:13,4/25/2024 0:15,0,100,117,1,4/25/2024 0:15,R_3q7wmsAsuTV2PlR,1,1,2,-2,1,1,1,1,0,0,2,0,2,1,1,1,1,75,5d7f598628843a00181eb444,1,3
4/25/2024 0:12,4/25/2024 0:16,0,100,224,1,4/25/2024 0:16,R_22tpUo5GW0MudEd,2,2,2,-2,1,1,1,2,1,0,2,0,1,1,1,1,1,90,65230ecce6b5748e6df764fa,1,2
4/25/2024 0:13,4/25/2024 0:16,0,100,127,1,4/25/2024 0:16,R_2ClVHz63Vo4eeN5,-1,-2,-1,2,-1,-2,-2,2,0,0,2,1,0,2,1,0,0,75,5f6152406f6e560f32b0cfe4,0,1
4/25/2024 0:14,4/25/2024 0:16,0,100,122,1,4/25/2024 0:16,R_2rGUCaMC7wRATD2,1,1,0,-1,1,1,1,2,1,0,0,0,1,1,1,1,0,95,6278270bfb2439bf3abf192d,0,2
4/25/2024 0:14,4/25/2024 0:16,0,100,96,1,4/25/2024 0:16,R_8e0j9fs9IL3OGn7,2,2,1,1,1,1,1,1,2,1,2,1,2,0,0,0,0,80,64012975c4251a860b518c8b,1,1
4/25/2024 0:12,4/25/2024 0:16,0,100,205,1,4/25/2024 0:16,R_4ivxhx6hqVP28KZ,2,2,2,-2,1,1,1,0,1,0,1,1,2,2,1,0,0,95,607f63ce9ffa404fca0400a9,0,4
4/25/2024 0:12,4/25/2024 0:16,0,100,224,1,4/25/2024 0:16,R_41j35v0Bm3jy7sM,0,1,1,-1,1,0,0,1,1,0,1,1,2,0,1,0,1,80,63d1416ac57129ef3d3ddd8e,0,4
4/25/2024 0:14,4/25/2024 0:16,0,100,121,1,4/25/2024 0:16,R_2zLNagWWBgYn3Gq,2,2,2,-1,2,2,2,1,2,0,1,0,0,0,0,2,1,85,5bc07659b8d38c0001de0516,1,2
4/25/2024 0:13,4/25/2024 0:16,0,100,179,1,4/25/2024 0:16,R_8wBmqelTJjGu0CR,1,1,1,-1,-1,-1,0,0,0,0,1,0,2,2,1,2,1,90,6384704a7b906e6298d5087f,0,2
4/25/2024 0:14,4/25/2024 0:16,0,100,134,1,4/25/2024 0:16,R_7g5g8ttsHmKw6wc,2,1,2,-2,1,1,1,1,1,1,0,1,0,0,0,1,0,100,5aa856d0f6dfdd0001eb1823,1,1
4/25/2024 0:14,4/25/2024 0:16,0,100,107,1,4/25/2024 0:16,R_366iBwPfDzNTHHP,2,2,1,-2,0,0,0,1,2,0,1,0,2,0,1,0,1,85,5ee142b292607215593aa9af,0,0
4/25/2024 0:13,4/25/2024 0:16,0,100,175,1,4/25/2024 0:16,R_7RLGX0KjLwxYEa5,2,2,2,-2,1,0,1,0,1,1,1,0,1,0,0,0,1,95,6624638357b56eb340c8f109,1,4
4/25/2024 0:15,4/25/2024 0:16,0,100,73,1,4/25/2024 0:16,R_2zNOQ2WH2XQUb9V,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,2,1,90,5c90fafcf4d2360001614c1d,0,2
4/25/2024 0:14,4/25/2024 0:16,0,100,160,1,4/25/2024 0:16,R_2VJCspcARtWtX3N,2,1,2,-1,0,1,-1,1,0,1,2,1,0,2,0,2,0,55,6560ae7968dae6508fe4d420,0,3
4/25/2024 0:13,4/25/2024 0:16,0,100,230,1,4/25/2024 0:16,R_2zTs7QoSTAn48f6,1,2,1,-2,1,1,1,1,0,0,1,0,0,0,0,1,0,75,6622e422b8569ed4d2cff4d3,0,2
4/25/2024 0:13,4/25/2024 0:17,0,100,221,1,4/25/2024 0:17,R_7coKhD2YOWE2JdF,1,1,1,-1,1,1,1,2,0,0,0,0,1,1,1,1,0,80,5c17c149f596b100011ca8b8,0,3
4/25/2024 0:14,4/25/2024 0:17,0,100,149,1,4/25/2024 0:17,R_53fICepgCMLCaFb,2,2,2,-1,2,1,1,0,0,0,2,1,1,2,1,0,0,90,65464fec47eeb23dde2b5c56,1,0
4/25/2024 0:15,4/25/2024 0:17,0,100,87,1,4/25/2024 0:17,R_5QmRg4OvZRufLuH,2,2,2,-1,1,2,2,0,1,0,1,0,2,2,1,2,1,65,5cd2e5dc3c43570018b98f0a,0,2
4/25/2024 0:15,4/25/2024 0:17,0,100,121,1,4/25/2024 0:17,R_8j1FWQir6w3NVe5,2,2,1,-2,1,1,1,2,1,0,2,1,0,2,1,0,0,75,5cae6a77b38ea60016e54889,1,1
4/25/2024 0:12,4/25/2024 0:17,0,100,298,1,4/25/2024 0:17,R_2n0HUJQdg3udqSz,2,2,2,-2,2,2,2,1,0,0,2,0,0,1,1,0,1,90,63d7e13ef428005671c14564,1,3
4/25/2024 0:15,4/25/2024 0:17,0,100,133,1,4/25/2024 0:17,R_8yQTelIf8Gz1L5D,2,0,1,-2,1,1,1,0,1,0,0,0,1,2,1,2,1,90,651ab77f6ee1c6bf2ecf4802,1,2
4/25/2024 0:13,4/25/2024 0:17,0,100,220,1,4/25/2024 0:17,R_2eKZAre3mtwF39L,2,2,2,-2,1,1,1,0,2,1,1,1,2,0,0,0,0,85,63d05806e94c60eb89e4d3f5,1,2
4/25/2024 0:14,4/25/2024 0:17,0,100,218,1,4/25/2024 0:17,R_4EyiVHbey9CQgOT,1,1,1,-1,1,1,1,2,1,0,1,1,0,2,1,2,0,90,644805884189b40893adfa53,1,0
4/25/2024 0:16,4/25/2024 0:17,0,100,103,1,4/25/2024 0:17,R_22P6SQGSN10MWPA,2,1,1,-1,1,1,1,1,0,1,1,1,0,2,0,0,0,75,5f75d01a857e4e27a575f7ca,1,3
4/25/2024 0:10,4/25/2024 0:17,0,100,474,1,4/25/2024 0:17,R_2EhV8uEvKUYrXJP,1,1,2,-1,1,0,0,2,2,1,2,0,0,0,0,0,1,100,5e54367e80cd0944205b27f9,1,0
4/25/2024 0:16,4/25/2024 0:17,0,100,96,1,4/25/2024 0:17,R_1Ojk6WjMSUh4Je2,2,2,2,-2,1,1,1,0,2,0,0,0,1,0,1,1,0,100,5d93892be1e2a9001b5804ca,1,3
4/25/2024 0:15,4/25/2024 0:18,0,100,122,1,4/25/2024 0:18,R_1C13b4ZxWNA11o9,2,2,2,-2,2,2,2,2,0,0,2,0,1,2,1,0,1,85,5eeb6965645c11097b4bae82,1,3
4/25/2024 0:14,4/25/2024 0:18,0,100,200,1,4/25/2024 0:18,R_2IRyp08ezfD3lsl,2,2,1,-1,1,1,1,0,1,0,0,0,0,0,0,1,0,90,5b2bcfb51835660001cc6751,0,4
4/25/2024 0:15,4/25/2024 0:18,0,100,166,1,4/25/2024 0:18,R_80ulBYzudesAIQp,1,0,1,-1,1,1,0,0,2,0,1,0,2,1,1,1,0,75,6614117ed177593b081cee67,1,0
4/25/2024 0:16,4/25/2024 0:18,0,100,114,1,4/25/2024 0:18,R_7pYf3XVzyuvflAx,1,2,1,-1,1,1,1,1,0,1,1,0,2,2,0,2,1,80,58f93198dbfafa0001d227c9,0,3
